dtime,time,open,high,low,close,vwap,volume,count
2021-12-01 14:11:00,1638367860,58000.0,58000.0,57926.2,57964.0,57976.2,5.01303101,35
2021-12-01 14:12:00,1638367920,57964.1,57964.1,57914.8,57949.5,57925.0,0.17023506,17
2021-12-01 14:13:00,1638367980,57949.5,58012.7,57949.5,57966.0,57962.6,0.47459381,29
2021-12-01 14:14:00,1638368040,57966.1,58003.2,57966.1,58003.2,57996.4,0.17318616,9
2021-12-01 14:15:00,1638368100,58003.2,58137.3,58003.1,58082.8,58057.0,1.77506076,68
2021-12-01 14:16:00,1638368160,58081.3,58105.0,58081.2,58105.0,58083.8,2.70210789,26
2021-12-01 14:17:00,1638368220,58105.0,58200.0,58105.0,58200.0,58169.3,1.78216178,85
2021-12-01 14:18:00,1638368280,58187.5,58203.9,58187.5,58203.9,58200.5,3.08377931,26
2021-12-01 14:19:00,1638368340,58203.8,58240.6,58162.3,58240.6,58186.7,25.42051454,100
2021-12-01 14:20:00,1638368400,58254.1,58308.8,58254.1,58308.8,58290.1,5.42875934,82
2021-12-01 14:21:00,1638368460,58308.8,58308.8,58305.3,58305.3,58306.8,2.62747204,33
2021-12-01 14:22:00,1638368520,58305.4,58305.4,58305.3,58305.4,58305.3,0.02328555,9
2021-12-01 14:23:00,1638368580,58305.5,58333.0,58305.5,58332.9,58311.1,0.2486793,34
2021-12-01 14:24:00,1638368640,58332.9,58439.2,58332.9,58363.8,58375.8,11.93661583,114
2021-12-01 14:25:00,1638368700,58363.8,58363.8,58305.4,58339.9,58334.3,2.8950998,53
2021-12-01 14:26:00,1638368760,58339.9,58450.0,58339.9,58449.9,58399.0,1.55575742,61
2021-12-01 14:27:00,1638368820,58450.0,58554.2,58450.0,58523.0,58512.2,30.17497662,130
2021-12-01 14:28:00,1638368880,58519.2,58529.2,58438.1,58529.2,58492.5,2.82013988,68
2021-12-01 14:29:00,1638368940,58529.2,58594.2,58504.0,58570.5,58555.2,4.06325626,83
2021-12-01 14:30:00,1638369000,58570.6,58570.7,58500.1,58510.2,58549.1,0.48923743,26
2021-12-01 14:31:00,1638369060,58504.9,58504.9,58393.9,58400.0,58421.5,2.49231394,51
2021-12-01 14:32:00,1638369120,58400.0,58429.6,58399.9,58400.2,58405.0,1.29346883,37
2021-12-01 14:33:00,1638369180,58400.0,58400.0,58300.0,58326.2,58385.7,5.08038501,48
2021-12-01 14:34:00,1638369240,58340.9,58382.5,58323.4,58382.5,58333.6,2.8676775,37
2021-12-01 14:35:00,1638369300,58382.6,58404.7,58382.6,58404.7,58393.6,0.33284194,31
2021-12-01 14:36:00,1638369360,58404.7,58455.0,58396.9,58455.0,58410.1,0.41145869,33
2021-12-01 14:37:00,1638369420,58458.0,58469.8,58457.9,58457.9,58458.8,18.86426068,108
2021-12-01 14:38:00,1638369480,58415.5,58473.8,58415.5,58473.8,58464.2,1.61275956,21
2021-12-01 14:39:00,1638369540,58473.8,58499.2,58473.8,58499.2,58487.4,1.01328639,34
2021-12-01 14:40:00,1638369600,58499.2,58540.2,58480.0,58480.0,58498.2,2.47663906,62
2021-12-01 14:41:00,1638369660,58480.1,58480.1,58428.9,58428.9,58475.1,0.58277071,21
2021-12-01 14:42:00,1638369720,58428.9,58428.9,58384.5,58400.0,58408.1,1.11756218,22
2021-12-01 14:43:00,1638369780,58401.0,58507.3,58401.0,58507.3,58497.4,2.12812064,39
2021-12-01 14:44:00,1638369840,58509.9,58598.8,58509.9,58598.8,58538.2,5.47238574,43
2021-12-01 14:45:00,1638369900,58599.8,58650.0,58594.6,58650.0,58610.3,2.89112384,74
2021-12-01 14:46:00,1638369960,58650.0,58790.8,58650.0,58777.9,58738.9,16.05976486,168
2021-12-01 14:47:00,1638370020,58777.9,58791.5,58710.4,58791.5,58732.0,56.41767713,137
2021-12-01 14:48:00,1638370080,58710.5,58732.9,58569.6,58569.6,58683.5,43.87099841,97
2021-12-01 14:49:00,1638370140,58570.7,58570.9,58492.6,58492.9,58524.2,5.39793226,47
2021-12-01 14:50:00,1638370200,58476.2,58476.2,58370.7,58421.7,58405.6,17.22471215,91
2021-12-01 14:51:00,1638370260,58398.0,58436.0,58392.6,58435.9,58399.9,2.98792859,17
2021-12-01 14:52:00,1638370320,58435.8,58448.7,58435.8,58448.7,58436.1,0.65305305,10
2021-12-01 14:53:00,1638370380,58463.9,58487.6,58446.2,58487.6,58463.5,0.43531324,29
2021-12-01 14:54:00,1638370440,58487.7,58585.9,58487.7,58542.6,58552.3,3.55217971,67
2021-12-01 14:55:00,1638370500,58546.2,58565.1,58535.9,58565.1,58562.9,1.14219682,20
2021-12-01 14:56:00,1638370560,58565.2,58584.2,58545.6,58545.6,58578.0,0.19504575,19
2021-12-01 14:57:00,1638370620,58543.1,58543.1,58521.3,58542.8,58527.6,3.10837821,28
2021-12-01 14:58:00,1638370680,58557.0,58569.9,58557.0,58569.9,58563.8,0.19318248,9
2021-12-01 14:59:00,1638370740,58569.9,58658.2,58569.9,58614.1,58639.0,12.75935171,116
2021-12-01 15:00:00,1638370800,58625.7,58698.7,58615.0,58698.7,58659.9,0.92575857,44
2021-12-01 15:01:00,1638370860,58698.8,58785.9,58698.8,58785.9,58727.6,1.6572906,82
2021-12-01 15:02:00,1638370920,58790.6,58848.8,58790.6,58844.7,58833.9,4.79021324,93
2021-12-01 15:03:00,1638370980,58840.1,58868.5,58819.3,58868.5,58851.3,16.54862574,50
2021-12-01 15:04:00,1638371040,58845.0,58845.0,58606.4,58608.8,58731.0,4.24600442,67
2021-12-01 15:05:00,1638371100,58608.8,58640.6,58593.1,58640.5,58637.2,5.37969202,56
2021-12-01 15:06:00,1638371160,58640.5,58709.6,58640.5,58664.1,58666.4,1.24911892,36
2021-12-01 15:07:00,1638371220,58656.2,58674.6,58591.8,58653.3,58647.7,3.84817782,29
2021-12-01 15:08:00,1638371280,58660.2,58675.2,58652.0,58652.0,58655.1,0.21131065,15
2021-12-01 15:09:00,1638371340,58651.8,58651.8,58594.2,58595.3,58617.8,1.15844477,28
2021-12-01 15:10:00,1638371400,58595.9,58603.0,58550.1,58550.1,58588.1,0.2723252,24
2021-12-01 15:11:00,1638371460,58550.1,58595.4,58541.8,58590.1,58549.3,2.31282484,26
2021-12-01 15:12:00,1638371520,58590.1,58590.1,58590.0,58590.0,58590.0,0.62876394,28
2021-12-01 15:13:00,1638371580,58590.1,58590.1,58412.4,58424.8,58465.4,4.75458939,56
2021-12-01 15:14:00,1638371640,58425.0,58493.6,58415.7,58486.4,58424.7,7.38685698,65
2021-12-01 15:15:00,1638371700,58492.4,58495.1,58459.2,58459.2,58471.3,0.69411983,29
2021-12-01 15:16:00,1638371760,58471.3,58475.8,58471.3,58475.8,58471.4,0.53414131,7
2021-12-01 15:17:00,1638371820,58475.8,58489.8,58475.0,58475.0,58475.4,0.99193232,34
2021-12-01 15:18:00,1638371880,58475.0,58475.1,58475.0,58475.0,58475.0,0.17711474,39
2021-12-01 15:19:00,1638371940,58475.0,58475.1,58358.4,58426.4,58421.5,9.95233276,97
2021-12-01 15:20:00,1638372000,58388.2,58500.0,58384.0,58500.0,58457.3,0.31075487,25
2021-12-01 15:21:00,1638372060,58499.9,58503.0,58451.4,58451.4,58498.6,3.75778412,39
2021-12-01 15:22:00,1638372120,58437.5,58437.6,58431.7,58436.1,58432.8,0.38244505,15
2021-12-01 15:23:00,1638372180,58448.3,58464.0,58434.8,58464.0,58447.2,0.06461954,17
2021-12-01 15:24:00,1638372240,58464.0,58473.3,58464.0,58471.0,58471.9,1.01509112,23
2021-12-01 15:25:00,1638372300,58471.1,58570.4,58471.0,58570.4,58508.0,3.88539908,39
2021-12-01 15:26:00,1638372360,58570.5,58573.8,58545.5,58554.7,58549.6,0.92736441,22
2021-12-01 15:27:00,1638372420,58557.8,58564.5,58557.7,58564.5,58557.8,0.09928872,7
2021-12-01 15:28:00,1638372480,58564.6,58622.8,58564.6,58621.7,58575.7,2.21962817,39
2021-12-01 15:29:00,1638372540,58621.4,58621.4,58600.0,58600.0,58608.8,3.13784631,31
2021-12-01 15:30:00,1638372600,58600.0,58623.8,58600.0,58623.8,58600.6,0.82228364,28
2021-12-01 15:31:00,1638372660,58623.8,58733.0,58623.8,58701.6,58689.6,2.15312321,50
2021-12-01 15:32:00,1638372720,58724.8,58765.3,58705.2,58765.3,58734.5,5.53187927,60
2021-12-01 15:33:00,1638372780,58765.3,58770.1,58750.1,58770.0,58769.6,0.2659937,9
2021-12-01 15:34:00,1638372840,58770.0,58773.1,58695.7,58695.7,58712.3,2.26837226,47
2021-12-01 15:35:00,1638372900,58676.2,58688.9,58676.2,58688.9,58681.7,0.37991606,16
2021-12-01 15:36:00,1638372960,58688.9,58750.0,58619.0,58619.0,58717.7,9.1580176,79
2021-12-01 15:37:00,1638373020,58619.1,58619.1,58555.5,58595.5,58573.8,1.77743088,34
2021-12-01 15:38:00,1638373080,58601.3,58601.3,58580.0,58580.1,58580.7,1.12787064,11
2021-12-01 15:39:00,1638373140,58580.1,58580.1,58501.3,58533.5,58554.6,0.64632157,21
2021-12-01 15:40:00,1638373200,58501.2,58501.2,58346.2,58369.8,58382.6,8.56733632,72
2021-12-01 15:41:00,1638373260,58374.6,58517.1,58374.6,58478.7,58457.0,1.88544886,42
2021-12-01 15:42:00,1638373320,58478.7,58511.1,58478.7,58496.7,58506.6,0.08116931,15
2021-12-01 15:43:00,1638373380,58497.3,58533.7,58497.3,58533.7,58525.8,0.61027859,12
2021-12-01 15:44:00,1638373440,58533.6,58533.7,58497.2,58497.2,58533.5,0.31581846,19
2021-12-01 15:45:00,1638373500,58497.3,58499.4,58482.7,58482.7,58487.1,0.88529159,20
2021-12-01 15:46:00,1638373560,58499.4,58533.6,58499.4,58533.6,58525.4,0.28288878,18
2021-12-01 15:47:00,1638373620,58533.5,58542.6,58533.5,58539.6,58534.5,0.57125507,15
2021-12-01 15:48:00,1638373680,58541.5,58551.6,58541.4,58551.6,58548.1,0.62750786,27
2021-12-01 15:49:00,1638373740,58549.9,58549.9,58484.2,58508.7,58515.6,0.87937278,30
2021-12-01 15:50:00,1638373800,58509.2,58600.0,58509.2,58589.8,58578.4,1.21201004,27
2021-12-01 15:51:00,1638373860,58589.8,58589.8,58513.6,58558.2,58538.4,0.34149188,22
2021-12-01 15:52:00,1638373920,58574.9,58661.5,58574.9,58661.5,58646.8,1.20481267,42
2021-12-01 15:53:00,1638373980,58649.9,58649.9,58643.8,58643.9,58643.9,0.09662661,6
2021-12-01 15:54:00,1638374040,58643.8,58661.9,58643.8,58661.9,58648.7,1.08954134,10
2021-12-01 15:55:00,1638374100,58649.9,58665.0,58643.0,58643.1,58644.0,0.25947886,16
2021-12-01 15:56:00,1638374160,58643.1,58643.1,58635.2,58642.9,58641.2,1.03284968,29
2021-12-01 15:57:00,1638374220,58643.0,58649.8,58643.0,58649.8,58647.0,0.65960116,15
2021-12-01 15:58:00,1638374280,58649.9,58649.9,58619.9,58620.0,58648.2,5.17300404,42
2021-12-01 15:59:00,1638374340,58624.5,58674.7,58624.5,58674.7,58657.9,0.15498525,21
2021-12-01 16:00:00,1638374400,58674.7,58689.0,58674.7,58689.0,58686.0,1.3315977,43
2021-12-01 16:01:00,1638374460,58689.0,58689.0,58688.9,58688.9,58688.9,0.08640661,9
2021-12-01 16:02:00,1638374520,58689.0,58716.5,58687.0,58687.1,58698.4,3.17872869,39
2021-12-01 16:03:00,1638374580,58706.1,58765.0,58706.1,58760.0,58747.0,0.51951939,38
2021-12-01 16:04:00,1638374640,58750.2,58750.2,58702.7,58702.7,58735.5,0.98552159,19
2021-12-01 16:05:00,1638374700,58700.0,58700.0,58634.8,58672.6,58662.2,0.32167103,27
2021-12-01 16:06:00,1638374760,58675.2,58876.6,58675.2,58827.1,58823.0,10.71743523,142
2021-12-01 16:07:00,1638374820,58827.1,58852.4,58803.1,58846.6,58834.3,0.42709145,21
2021-12-01 16:08:00,1638374880,58847.8,58916.2,58847.8,58904.5,58907.1,2.28473802,94
2021-12-01 16:09:00,1638374940,58911.4,58923.4,58910.6,58923.4,58915.8,1.024666,51
2021-12-01 16:10:00,1638375000,58918.1,58967.1,58918.1,58964.4,58948.8,3.01011701,85
2021-12-01 16:11:00,1638375060,58964.4,58967.2,58955.6,58959.8,58966.3,1.35735736,61
2021-12-01 16:12:00,1638375120,58959.1,58959.1,58914.9,58957.2,58922.6,1.05766303,49
2021-12-01 16:13:00,1638375180,58957.2,58991.0,58957.2,58990.9,58978.2,2.30282536,67
2021-12-01 16:14:00,1638375240,58990.9,58994.8,58981.5,58994.8,58990.2,2.4615702,68
2021-12-01 16:15:00,1638375300,58994.7,59000.0,58965.6,59000.0,58992.6,7.26986188,108
2021-12-01 16:16:00,1638375360,59000.0,59087.2,58999.9,59087.2,59034.7,13.75026573,140
2021-12-01 16:17:00,1638375420,59086.6,59090.7,59011.2,59013.1,59068.8,0.82854781,35
2021-12-01 16:18:00,1638375480,59013.1,59013.8,58897.0,58933.1,58988.1,7.39105019,59
2021-12-01 16:19:00,1638375540,58933.1,59003.8,58901.9,58995.1,58949.9,1.5697291,64
2021-12-01 16:20:00,1638375600,58995.0,58995.1,58901.9,58902.0,58960.1,3.23944891,50
2021-12-01 16:21:00,1638375660,58920.1,58938.7,58905.4,58905.4,58925.8,1.02370553,29
2021-12-01 16:22:00,1638375720,58907.1,58929.0,58907.1,58929.0,58926.6,1.09786943,14
2021-12-01 16:23:00,1638375780,58929.0,59002.2,58929.0,58937.4,58949.2,2.65829974,55
2021-12-01 16:24:00,1638375840,58936.1,58936.2,58852.5,58902.5,58916.0,0.41834237,22
2021-12-01 16:25:00,1638375900,58890.3,58890.3,58851.2,58864.4,58870.3,0.58441119,29
2021-12-01 16:26:00,1638375960,58864.5,58882.8,58864.5,58881.9,58882.1,1.00118319,7
2021-12-01 16:27:00,1638376020,58900.0,58900.0,58856.9,58862.7,58871.9,3.1086585,24
2021-12-01 16:28:00,1638376080,58851.3,58873.6,58801.2,58869.7,58819.5,0.60622173,22
2021-12-01 16:29:00,1638376140,58900.0,58919.9,58881.4,58881.4,58911.5,0.53190492,11
2021-12-01 16:30:00,1638376200,58881.4,58903.9,58801.3,58801.3,58828.7,0.42220609,24
2021-12-01 16:31:00,1638376260,58807.1,58807.1,58767.1,58774.1,58780.4,0.36667475,17
2021-12-01 16:32:00,1638376320,58775.1,58775.1,58737.9,58749.5,58751.7,2.73952142,43
2021-12-01 16:33:00,1638376380,58747.7,58749.8,58747.7,58749.8,58748.1,0.44384183,12
2021-12-01 16:34:00,1638376440,58749.9,58750.0,58621.0,58621.0,58673.3,5.53998171,48
2021-12-01 16:35:00,1638376500,58642.0,58745.6,58642.0,58745.6,58675.5,1.8919095,36
2021-12-01 16:36:00,1638376560,58749.9,58750.0,58747.8,58749.9,58749.4,0.31304081,12
2021-12-01 16:37:00,1638376620,58750.0,58750.0,58749.9,58750.0,58749.9,0.04367599,7
2021-12-01 16:38:00,1638376680,58750.0,58750.0,58748.0,58749.9,58749.8,0.37344634,14
2021-12-01 16:39:00,1638376740,58750.0,58750.0,58695.0,58695.0,58744.6,0.4509369,25
2021-12-01 16:40:00,1638376800,58695.1,58695.1,58695.1,58695.1,58695.1,0.02004463,4
2021-12-01 16:41:00,1638376860,58695.0,58737.4,58695.0,58737.4,58717.2,0.07263646,16
2021-12-01 16:42:00,1638376920,58737.4,58758.2,58737.4,58749.3,58753.6,0.71658065,27
2021-12-01 16:43:00,1638376980,58744.7,58749.4,58725.9,58725.9,58742.5,0.09441358,11
2021-12-01 16:44:00,1638377040,58725.8,58731.8,58725.8,58727.0,58730.6,0.07542348,5
2021-12-01 16:45:00,1638377100,58727.0,58727.1,58726.0,58726.1,58726.2,0.4429644,19
2021-12-01 16:46:00,1638377160,58726.1,58726.1,58726.1,58726.1,58726.1,0.14981043,6
2021-12-01 16:47:00,1638377220,58726.1,58726.1,58711.2,58711.2,58720.7,0.2532077,16
2021-12-01 16:48:00,1638377280,58711.1,58711.1,58695.0,58695.1,58698.8,0.68085312,15
2021-12-01 16:49:00,1638377340,58695.0,58715.0,58695.0,58715.0,58697.7,0.1057627,12
2021-12-01 16:50:00,1638377400,58715.0,58750.0,58715.0,58750.0,58736.5,0.10437793,15
2021-12-01 16:51:00,1638377460,58748.6,58761.6,58748.6,58749.8,58757.9,2.06110071,18
2021-12-01 16:52:00,1638377520,58758.7,58758.7,58749.9,58749.9,58751.3,0.0158842,6
2021-12-01 16:53:00,1638377580,58749.9,58753.2,58695.1,58695.1,58723.1,1.12242298,28
2021-12-01 16:54:00,1638377640,58695.1,58695.1,58578.5,58588.5,58670.8,28.47386989,74
2021-12-01 16:55:00,1638377700,58576.3,58615.9,58576.3,58582.1,58589.3,0.51017455,37
2021-12-01 16:56:00,1638377760,58582.1,58582.1,58569.6,58569.6,58581.2,0.17231676,25
2021-12-01 16:57:00,1638377820,58569.7,58569.7,58569.7,58569.7,58569.7,0.07184629,13
2021-12-01 16:58:00,1638377880,58569.6,58569.6,58467.5,58490.8,58489.4,3.08422362,43
2021-12-01 16:59:00,1638377940,58480.5,58495.6,58480.5,58495.6,58486.6,0.07102358,11
2021-12-01 17:00:00,1638378000,58495.6,58529.1,58495.6,58523.6,58514.1,1.16023238,14
2021-12-01 17:01:00,1638378060,58534.3,58534.4,58534.3,58534.4,58534.3,0.95346629,13
2021-12-01 17:02:00,1638378120,58534.4,58592.6,58534.4,58592.6,58543.4,1.22927585,41
2021-12-01 17:03:00,1638378180,58592.5,58592.5,58556.3,58561.3,58564.6,1.16954238,21
2021-12-01 17:04:00,1638378240,58567.7,58597.0,58567.7,58597.0,58584.5,0.50321493,13
2021-12-01 17:05:00,1638378300,58597.0,58597.0,58596.9,58597.0,58596.9,0.04897986,7
2021-12-01 17:06:00,1638378360,58597.0,58597.0,58570.8,58570.8,58596.7,0.4557296,24
2021-12-01 17:07:00,1638378420,58570.9,58595.0,58551.2,58551.2,58572.0,0.22658278,17
2021-12-01 17:08:00,1638378480,58551.2,58551.2,58501.0,58501.1,58503.9,0.87665545,16
2021-12-01 17:09:00,1638378540,58501.1,58501.1,58501.0,58501.0,58501.0,0.46982885,10
2021-12-01 17:10:00,1638378600,58501.0,58505.9,58484.2,58494.8,58493.7,3.10269035,65
2021-12-01 17:11:00,1638378660,58494.8,58534.4,58486.5,58534.3,58499.1,0.38250093,45
2021-12-01 17:12:00,1638378720,58534.4,58539.1,58534.4,58539.1,58536.1,0.140542,18
2021-12-01 17:13:00,1638378780,58539.1,58539.1,58506.5,58506.5,58510.3,1.42103614,20
2021-12-01 17:14:00,1638378840,58500.1,58529.0,58489.7,58525.4,58496.6,1.6950346,27
2021-12-01 17:15:00,1638378900,58515.1,58595.7,58514.3,58570.7,58548.9,1.37095604,37
2021-12-01 17:16:00,1638378960,58591.9,58597.0,58591.9,58597.0,58596.5,1.04431983,13
2021-12-01 17:17:00,1638379020,58597.0,58609.5,58596.9,58609.5,58599.4,1.84259923,31
2021-12-01 17:18:00,1638379080,58615.5,58629.6,58600.1,58607.2,58628.2,1.85872984,23
2021-12-01 17:19:00,1638379140,58607.2,58632.7,58607.2,58616.6,58625.6,7.74487555,27
2021-12-01 17:20:00,1638379200,58607.1,58607.2,58582.6,58607.2,58595.2,0.09837544,15
2021-12-01 17:21:00,1638379260,58607.2,58607.2,58550.0,58550.1,58573.1,1.00725784,35
2021-12-01 17:22:00,1638379320,58550.1,58550.1,58500.0,58500.0,58541.7,2.11697172,91
2021-12-01 17:23:00,1638379380,58500.0,58500.1,58500.0,58500.0,58500.0,0.94805744,17
2021-12-01 17:24:00,1638379440,58500.1,58513.8,58500.0,58500.1,58500.7,0.52498596,14
2021-12-01 17:25:00,1638379500,58500.0,58530.3,58499.2,58530.1,58501.5,0.8256207,26
2021-12-01 17:26:00,1638379560,58524.0,58526.6,58500.1,58500.1,58512.8,0.0670482,16
2021-12-01 17:27:00,1638379620,58500.1,58500.1,58500.0,58500.0,58500.0,0.55203436,22
2021-12-01 17:28:00,1638379680,58500.1,58500.1,58401.2,58403.2,58452.3,3.95083166,70
2021-12-01 17:29:00,1638379740,58403.2,58433.9,58401.0,58401.2,58404.4,1.30863172,30
2021-12-01 17:30:00,1638379800,58401.1,58401.5,58401.0,58401.0,58401.0,2.26296293,71
2021-12-01 17:31:00,1638379860,58401.1,58463.2,58401.0,58463.2,58405.5,4.91438763,124
2021-12-01 17:32:00,1638379920,58463.3,58463.3,58401.0,58401.0,58437.7,1.07276121,48
2021-12-01 17:33:00,1638379980,58401.0,58401.1,58401.0,58401.1,58401.0,0.76632966,67
2021-12-01 17:34:00,1638380040,58401.1,58455.3,58401.1,58455.3,58442.5,2.68634566,32
2021-12-01 17:35:00,1638380100,58446.5,58450.9,58446.5,58446.7,58447.8,0.07682405,8
2021-12-01 17:36:00,1638380160,58446.7,58446.7,58423.3,58423.3,58444.7,1.80853306,51
2021-12-01 17:37:00,1638380220,58421.6,58421.6,58416.1,58416.3,58416.1,0.73635893,20
2021-12-01 17:38:00,1638380280,58446.7,58446.7,58415.1,58446.6,58446.1,2.09118185,17
2021-12-01 17:39:00,1638380340,58446.7,58446.7,58446.6,58446.7,58446.6,16.4284423,12
2021-12-01 17:40:00,1638380400,58446.7,58446.7,58446.6,58446.6,58446.6,0.27764405,7
2021-12-01 17:41:00,1638380460,58446.7,58446.7,58446.6,58446.7,58446.6,0.41169892,15
2021-12-01 17:42:00,1638380520,58446.7,58488.1,58446.6,58480.5,58476.0,0.25301801,19
2021-12-01 17:43:00,1638380580,58479.3,58479.3,58453.6,58455.7,58457.1,0.12900043,4
2021-12-01 17:44:00,1638380640,58450.0,58453.4,58446.6,58446.7,58447.0,1.11531511,13
2021-12-01 17:45:00,1638380700,58446.6,58446.6,58428.9,58429.0,58431.2,24.1630254,127
2021-12-01 17:46:00,1638380760,58428.9,58463.6,58428.9,58463.6,58447.1,1.03786626,36
2021-12-01 17:47:00,1638380820,58463.7,58604.7,58463.7,58584.3,58569.4,2.72933556,90
2021-12-01 17:48:00,1638380880,58583.6,58583.7,58485.0,58485.0,58520.6,2.24313035,33
2021-12-01 17:49:00,1638380940,58485.0,58485.0,58451.3,58464.0,58461.4,0.74914168,21
2021-12-01 17:50:00,1638381000,58451.0,58451.0,58428.9,58428.9,58449.1,0.9216103,23
2021-12-01 17:51:00,1638381060,58428.9,58429.0,58428.9,58428.9,58428.9,8.98500597,21
2021-12-01 17:52:00,1638381120,58428.9,58428.9,58401.0,58401.0,58424.6,1.41373624,40
2021-12-01 17:53:00,1638381180,58401.0,58401.1,58288.0,58288.0,58387.1,32.27646818,156
2021-12-01 17:54:00,1638381240,58288.0,58288.0,58186.2,58195.1,58238.8,5.67739021,73
2021-12-01 17:55:00,1638381300,58196.3,58196.3,58075.5,58085.2,58118.9,10.76303047,94
2021-12-01 17:56:00,1638381360,58095.7,58139.1,58087.5,58098.9,58100.8,5.47064054,41
2021-12-01 17:57:00,1638381420,58099.1,58119.5,58098.9,58119.5,58103.7,0.43875003,34
2021-12-01 17:58:00,1638381480,58119.5,58194.2,58119.5,58194.2,58163.5,0.73924395,36
2021-12-01 17:59:00,1638381540,58175.1,58175.1,58036.8,58051.7,58052.2,1.93314748,55
2021-12-01 18:00:00,1638381600,58051.7,58111.0,58051.6,58111.0,58070.7,1.0068714,29
2021-12-01 18:01:00,1638381660,58094.4,58094.6,58094.3,58094.4,58094.4,0.09682576,8
2021-12-01 18:02:00,1638381720,58094.3,58094.3,58019.3,58059.0,58048.6,1.33209219,28
2021-12-01 18:03:00,1638381780,58059.1,58091.8,58059.1,58072.2,58071.7,0.33475756,10
2021-12-01 18:04:00,1638381840,58072.2,58072.4,57980.0,57980.0,58019.4,6.16444762,72
2021-12-01 18:05:00,1638381900,57976.5,58048.2,57976.5,58044.8,58021.3,0.6725878,35
2021-12-01 18:06:00,1638381960,58037.3,58041.9,57964.4,57964.4,58005.3,0.53253796,51
2021-12-01 18:07:00,1638382020,57964.4,57964.4,57900.0,57900.0,57941.1,2.5850164,73
2021-12-01 18:08:00,1638382080,57900.0,57900.0,57757.6,57810.9,57823.8,10.39277531,111
2021-12-01 18:09:00,1638382140,57821.6,57853.7,57797.5,57853.7,57808.4,1.59092567,38
2021-12-01 18:10:00,1638382200,57846.6,57846.6,57750.9,57782.9,57825.4,2.0448236,65
2021-12-01 18:11:00,1638382260,57794.7,57807.5,57740.0,57771.6,57765.5,0.44109696,20
2021-12-01 18:12:00,1638382320,57755.6,57840.6,57755.6,57832.5,57819.6,0.16354111,21
2021-12-01 18:13:00,1638382380,57836.1,57850.0,57767.4,57795.2,57847.3,3.65504969,44
2021-12-01 18:14:00,1638382440,57805.3,57805.3,57740.1,57740.1,57777.0,0.63282744,28
2021-12-01 18:15:00,1638382500,57746.1,57850.0,57745.4,57850.0,57796.1,3.23508729,55
2021-12-01 18:16:00,1638382560,57850.0,57917.4,57845.6,57880.5,57863.4,7.36346274,68
2021-12-01 18:17:00,1638382620,57885.7,57885.7,57833.8,57833.8,57842.0,2.23662702,19
2021-12-01 18:18:00,1638382680,57836.0,57836.0,57745.9,57746.0,57781.8,0.24953138,31
2021-12-01 18:19:00,1638382740,57745.9,57745.9,57629.2,57673.6,57667.1,2.38964532,77
2021-12-01 18:20:00,1638382800,57681.2,57700.0,57681.2,57699.9,57699.6,0.87297955,11
2021-12-01 18:21:00,1638382860,57700.0,57700.0,57660.2,57660.2,57681.8,3.03852422,27
2021-12-01 18:22:00,1638382920,57660.6,57800.8,57660.6,57797.6,57759.9,1.92940741,52
2021-12-01 18:23:00,1638382980,57807.1,57813.3,57807.1,57813.2,57812.3,0.21234072,14
2021-12-01 18:24:00,1638383040,57812.5,57865.6,57802.3,57828.6,57815.6,1.27544049,33
2021-12-01 18:25:00,1638383100,57839.2,57905.8,57839.2,57873.5,57898.8,1.53593765,40
2021-12-01 18:26:00,1638383160,57873.5,57961.6,57848.6,57960.8,57891.1,3.5981357,53
2021-12-01 18:27:00,1638383220,57962.8,57962.8,57941.1,57941.1,57943.5,0.67958996,12
2021-12-01 18:28:00,1638383280,57941.0,57959.3,57941.0,57953.4,57952.3,1.1156956,11
2021-12-01 18:29:00,1638383340,57941.0,57941.1,57899.9,57899.9,57934.9,0.32401691,25
2021-12-01 18:30:00,1638383400,57899.9,57953.1,57830.7,57908.3,57881.7,1.33237953,38
2021-12-01 18:31:00,1638383460,57917.0,57984.3,57835.1,57853.5,57940.7,5.20321396,67
2021-12-01 18:32:00,1638383520,57839.2,57865.9,57834.1,57834.2,57853.2,1.19608089,20
2021-12-01 18:33:00,1638383580,57834.1,57846.2,57789.0,57836.0,57827.8,0.5208362,20
2021-12-01 18:34:00,1638383640,57834.7,57836.0,57810.0,57822.8,57813.9,0.19420469,17
2021-12-01 18:35:00,1638383700,57821.0,57821.1,57821.0,57821.0,57821.0,0.01717707,3
2021-12-01 18:36:00,1638383760,57821.1,57821.1,57821.0,57821.1,57821.0,1.15410481,36
2021-12-01 18:37:00,1638383820,57815.0,57815.0,57810.0,57810.1,57810.0,0.7784767,5
2021-12-01 18:38:00,1638383880,57810.1,57815.0,57810.0,57814.9,57814.2,0.11507009,6
2021-12-01 18:39:00,1638383940,57815.0,57815.0,57814.9,57815.0,57814.9,0.14796724,8
2021-12-01 18:40:00,1638384000,57814.9,57815.0,57814.9,57815.0,57814.9,0.34218848,4
2021-12-01 18:41:00,1638384060,57815.0,57815.0,57810.0,57810.1,57810.7,0.56181652,23
2021-12-01 18:42:00,1638384120,57810.0,57810.0,57650.1,57650.1,57782.3,2.81728891,62
2021-12-01 18:43:00,1638384180,57650.1,57650.1,57640.3,57640.3,57650.0,2.2312647,24
2021-12-01 18:44:00,1638384240,57640.3,57701.0,57639.7,57683.6,57662.1,0.47661955,29
