dtime,time,open,high,low,close,vwap,volume,count
2020-09-27,1601164800,10733.4,10799.0,10600.0,10776.1,10711.8,1581.06337723,7583
2020-09-28,1601251200,10778.4,10945.0,10640.0,10694.1,10866.7,3476.44848254,13436
2020-09-29,1601337600,10694.1,10860.0,10645.0,10842.2,10739.0,2743.9082823,11824
2020-09-30,1601424000,10841.4,10842.4,10670.0,10774.9,10735.3,2473.82922088,10450
2020-10-01,1601510400,10774.9,10930.0,10451.0,10616.1,10681.2,5064.96171829,19068
2020-10-02,1601596800,10611.0,10655.5,10384.3,10574.8,10510.1,3866.32730974,15584
2020-10-03,1601683200,10574.8,10603.7,10504.1,10553.0,10557.3,1221.43053437,5661
2020-10-04,1601769600,10553.0,10690.0,10531.2,10676.4,10622.9,1234.25174381,5796
2020-10-05,1601856000,10676.4,10799.0,10632.0,10799.0,10717.8,2274.02057894,9497
2020-10-06,1601942400,10799.0,10803.6,10527.0,10605.4,10674.9,3347.5426593,12055
2020-10-07,1602028800,10605.0,10676.6,10552.6,10669.9,10626.5,2177.50587476,9062
2020-10-08,1602115200,10670.0,10969.6,10540.0,10934.1,10811.9,4228.06693828,14399
2020-10-09,1602201600,10931.9,11110.6,10842.0,11060.2,11018.8,3237.00773051,13030
2020-10-10,1602288000,11060.1,11499.0,11060.1,11301.5,11328.7,3960.95890077,13839
2020-10-11,1602374400,11299.4,11443.9,11262.0,11376.6,11360.0,2180.88632597,7814
2020-10-12,1602460800,11376.6,11725.9,11202.9,11535.8,11486.4,4883.07187989,15877
2020-10-13,1602547200,11534.6,11560.0,11315.0,11428.6,11432.8,3464.47542678,12311
2020-10-14,1602633600,11428.9,11555.0,11300.0,11433.1,11409.1,2817.85908619,10656
2020-10-15,1602720000,11433.2,11628.0,11255.3,11501.0,11431.3,3310.60603618,12138
2020-10-16,1602806400,11501.0,11549.0,11207.0,11326.9,11349.5,3689.18449699,13455
2020-10-17,1602892800,11327.0,11411.8,11254.6,11363.9,11335.3,1155.95428631,5034
2020-10-18,1602979200,11364.0,11515.1,11355.7,11508.9,11443.4,1062.87912435,5240
2020-10-19,1603065600,11508.8,11838.3,11416.6,11757.0,11653.6,4364.70701426,14334
2020-10-20,1603152000,11757.0,12070.0,11678.8,11925.4,11889.5,5301.91244632,17619
2020-10-21,1603238400,11926.7,13241.4,11905.7,12813.0,12603.2,11497.59347437,38325
2020-10-22,1603324800,12813.0,13199.0,12690.5,12984.1,12968.6,5337.43662325,22865
2020-10-23,1603411200,12985.4,13032.8,12735.0,12939.0,12911.7,3897.16955007,16226
2020-10-24,1603497600,12939.0,13172.3,12890.7,13130.9,13041.5,1813.58698169,8277
2020-10-25,1603584000,13130.9,13351.0,12833.0,13039.2,13080.1,3508.36779755,12947
2020-10-26,1603670400,13039.8,13243.6,12801.0,13080.0,13038.8,4628.57769014,17227
2020-10-27,1603756800,13080.0,13794.8,13064.0,13649.6,13487.3,7598.84407927,26506
2020-10-28,1603843200,13649.1,13851.6,12900.0,13289.5,13383.0,8264.04057366,29643
2020-10-29,1603929600,13288.0,13644.0,12975.0,13463.1,13349.2,5549.85025094,21909
2020-10-30,1604016000,13462.1,13684.9,13131.0,13567.0,13410.3,6467.91601097,21764
2020-10-31,1604102400,13567.0,14080.0,13425.5,13809.1,13790.4,5282.11155202,21699
2020-11-01,1604188800,13799.0,13900.6,13634.6,13762.5,13760.0,2302.11145634,10406
2020-11-02,1604275200,13762.6,13840.0,13218.3,13565.8,13541.0,5151.11685948,19179
2020-11-03,1604361600,13568.3,14062.8,13305.0,14021.8,13690.5,5039.10250174,20569
2020-11-04,1604448000,14028.8,14266.4,13540.7,14163.3,13952.2,7484.67922848,27775
2020-11-05,1604534400,14165.7,15782.3,14120.1,15610.4,14928.2,13893.35310348,51840
2020-11-06,1604620800,15610.3,15967.0,15177.0,15599.2,15586.6,9645.32707811,43154
2020-11-07,1604707200,15602.8,15769.9,14365.0,14837.3,15030.6,7646.39947038,40207
2020-11-08,1604793600,14837.4,15650.0,14726.6,15480.1,15262.5,4503.79086731,21957
2020-11-09,1604880000,15480.0,15843.3,14824.7,15322.9,15321.0,7504.18058973,32794
2020-11-10,1604966400,15339.1,15474.9,15100.0,15316.7,15301.0,3736.89301767,16500
2020-11-11,1605052800,15319.0,15990.0,15300.0,15708.7,15675.8,6372.85620441,27051
2020-11-12,1605139200,15708.6,16345.0,15425.3,16307.8,15994.1,9541.89852023,39087
2020-11-13,1605225600,16308.6,16489.4,15980.6,16343.4,16275.5,6047.9709983,27495
2020-11-14,1605312000,16343.3,16343.4,15735.0,16080.1,15980.0,3713.34899327,19483
2020-11-15,1605398400,16086.5,16170.5,15801.0,15962.3,15968.0,2083.20526402,12207
2020-11-16,1605484800,15966.8,16892.9,15884.3,16721.1,16520.5,6629.53381631,30395
2020-11-17,1605571200,16723.8,17876.1,16569.5,17684.8,17304.4,10140.27825534,42560
2020-11-18,1605657600,17680.0,18495.0,17200.0,17800.0,17873.5,13809.84372874,59887
2020-11-19,1605744000,17800.0,18200.0,17369.0,17828.2,17864.3,6833.90109047,31933
2020-11-20,1605830400,17827.4,18824.0,17780.0,18680.2,18412.5,6868.2597017,33716
2020-11-21,1605916800,18673.6,18977.5,18333.0,18708.7,18713.9,4874.53549384,25441
2020-11-22,1606003200,18708.7,18764.9,17620.0,18450.2,18317.6,6457.67189893,31144
2020-11-23,1606089600,18433.7,18780.0,18005.0,18387.8,18424.6,6160.78140739,31294
2020-11-24,1606176000,18380.2,19448.0,18069.7,19173.8,18932.5,9038.2961205,53693
2020-11-25,1606262400,19169.6,19509.3,18425.1,18723.4,18995.4,6923.70078677,38695
2020-11-26,1606348800,18725.9,18900.0,16210.0,17164.6,17255.2,18298.68923292,91267
2020-11-27,1606435200,17165.0,17460.0,16450.8,17144.2,16937.1,5962.04838793,32538
2020-11-28,1606521600,17146.0,17890.0,16871.1,17732.9,17481.9,5037.34622355,24962
2020-11-29,1606608000,17731.6,18356.1,17525.0,18194.2,18020.2,5284.40097885,24202
2020-11-30,1606694400,18195.6,19850.0,16660.0,19708.1,19134.8,13486.0180272,60924
2020-12-01,1606780800,19706.5,19947.5,18111.0,18782.9,19153.6,12790.05335884,57759
2020-12-02,1606867200,18777.0,19350.0,18347.1,19231.4,18909.4,6800.55853419,33181
2020-12-03,1606953600,19219.3,19600.0,18851.9,19451.3,19315.2,5045.72826462,26550
2020-12-04,1607040000,19440.7,19536.1,18561.6,18665.8,19024.7,5834.11698084,31513
2020-12-05,1607126400,18655.0,19179.3,18511.0,19153.0,18950.7,2374.3677933,15943
2020-12-06,1607212800,19153.1,19437.0,18857.8,19392.9,19178.0,2717.60065321,17230
2020-12-07,1607299200,19385.0,19440.0,18900.0,19178.6,19151.6,3138.3648126,18286
2020-12-08,1607385600,19182.5,19300.0,18120.0,18320.5,18726.4,6386.01889423,34898
2020-12-09,1607472000,18313.1,18640.0,17649.9,18548.5,18215.7,7731.94332043,38590
2020-12-10,1607558400,18548.4,18557.2,17911.1,18245.5,18230.7,4911.09036808,26137
2020-12-11,1607644800,18246.4,18285.0,17572.0,18031.5,17917.9,6183.56417574,32806
2020-12-12,1607731200,18031.5,18986.9,18024.0,18806.9,18555.6,4583.50043711,24137
2020-12-13,1607817600,18814.4,19420.0,18712.6,19164.1,19141.2,4740.41168303,23056
2020-12-14,1607904000,19163.0,19342.7,19002.0,19281.1,19175.4,3153.24214073,16796
2020-12-15,1607990400,19281.0,19551.5,19048.9,19439.7,19366.6,5539.3514557,26232
2020-12-16,1608076800,19439.5,21577.4,19302.4,21378.1,20469.2,11843.67879736,58238
2020-12-17,1608163200,21361.7,23751.0,21264.4,22826.2,22738.6,18993.4418147,100070
2020-12-18,1608249600,22811.8,23317.1,22308.2,23130.5,22855.9,6050.93755165,34890
2020-12-19,1608336000,23132.8,24288.2,22800.0,23871.5,23557.5,6255.1278031,35818
2020-12-20,1608422400,23871.5,24297.7,23084.9,23480.7,23623.1,5876.10037185,32841
2020-12-21,1608508800,23480.8,24090.0,21885.6,22716.1,22993.7,10783.18264979,53994
2020-12-22,1608595200,22724.6,23837.0,22354.2,23828.2,23186.4,5728.00766789,31264
2020-12-23,1608681600,23823.0,24080.0,22629.2,23226.7,23452.8,8830.55195551,44382
2020-12-24,1608768000,23225.5,23750.0,22723.0,23718.6,23231.1,4800.52521058,26793
2020-12-25,1608854400,23718.7,24777.7,23410.8,24698.6,24176.9,6178.77951455,32557
2020-12-26,1608940800,24703.8,26800.0,24500.0,26441.2,25689.5,9648.05536731,50215
2020-12-27,1609027200,26442.2,28353.2,25634.6,26251.4,27070.5,14257.99861732,82308
2020-12-28,1609113600,26238.0,27460.9,26056.4,27029.5,26945.0,7871.34149982,42363
2020-12-29,1609200000,27028.9,27400.0,25850.0,27376.2,26714.7,8698.45260361,43415
2020-12-30,1609286400,27376.2,28972.1,27346.0,28879.9,28147.3,10428.39122144,56976
2020-12-31,1609372800,28880.0,29291.7,27844.0,28959.2,28785.8,7612.52438637,43246
2021-01-01,1609459200,28959.4,29670.0,28672.3,29398.9,29265.9,5856.86897657,33361
2021-01-02,1609545600,29398.7,33245.0,29028.7,32238.8,31633.0,19615.91350889,102966
2021-01-03,1609632000,32215.4,34771.0,32002.0,33082.7,33499.5,12135.92577129,93109
2021-01-04,1609718400,33082.7,33652.3,27920.0,32048.0,31114.2,16125.62840498,117204
2021-01-05,1609804800,32047.9,34499.0,29910.5,34050.0,32462.0,10982.67553728,75386
2021-01-06,1609891200,34049.7,36989.0,33373.4,36876.7,35077.0,12345.59200165,90564
2021-01-07,1609977600,36873.4,40376.9,36201.0,39489.0,38329.5,16175.89556871,108720
2021-01-08,1610064000,39489.0,41989.0,36618.0,40666.7,39896.8,14072.21903592,106912
2021-01-09,1610150400,40644.2,41418.0,38765.2,40252.1,40335.6,5989.36250679,49914
2021-01-10,1610236800,40256.8,41437.5,34875.0,38170.5,38387.6,14578.12038267,101026
2021-01-11,1610323200,38170.3,38249.9,30302.0,35439.3,33808.0,27061.98196231,178588
2021-01-12,1610409600,35444.0,36626.6,32416.8,34046.4,34657.8,13744.95201747,90951
2021-01-13,1610496000,34038.2,37820.0,32349.9,37390.1,34904.4,13128.53982254,80074
2021-01-14,1610582400,37390.1,40115.0,36676.6,39151.6,38628.3,10488.49678433,70411
2021-01-15,1610668800,39121.5,39686.1,34371.0,36739.8,36641.1,13486.03839009,90447
2021-01-16,1610755200,36744.6,37947.5,35342.2,36014.6,36813.7,8842.42252093,54004
2021-01-17,1610841600,36010.5,36873.9,33850.0,35816.4,35541.9,9017.89627085,54871
2021-01-18,1610928000,35815.6,37400.0,34754.5,36622.5,36115.7,7464.62633774,45192
2021-01-19,1611014400,36622.5,37860.0,35900.0,35925.6,36843.3,6298.67637683,48305
2021-01-20,1611100800,35925.5,36396.7,33374.0,35511.8,34906.2,9170.19074567,60481
2021-01-21,1611187200,35511.8,35614.1,30056.1,30832.6,32265.3,19513.43295565,98244
2021-01-22,1611273600,30832.5,33850.0,28800.0,33000.0,31376.2,15251.54979223,84012
2021-01-23,1611360000,33000.1,33496.4,31350.0,32100.5,32271.7,6099.11396014,37730
2021-01-24,1611446400,32101.1,33088.2,30950.0,32292.0,32007.0,4828.26804529,31140
2021-01-25,1611532800,32297.8,34872.7,31908.7,32274.4,33304.6,9134.64789835,56236
2021-01-26,1611619200,32266.9,32932.8,30816.2,32501.0,31882.7,8854.20510657,48887
2021-01-27,1611705600,32509.2,32579.0,29255.0,30424.2,30706.0,11215.32690868,67229
2021-01-28,1611792000,30422.6,33872.1,29900.0,33430.4,32065.8,8816.48779189,59401
2021-01-29,1611878400,33430.5,38621.0,32000.0,34261.7,35406.5,20784.44273084,134694
2021-01-30,1611964800,34266.3,34902.0,32865.2,34296.5,33965.1,5251.37596528,45625
2021-01-31,1612051200,34297.4,34373.2,32200.0,33122.0,33252.2,4625.29985591,37994
2021-02-01,1612137600,33121.8,34700.0,32325.3,33533.9,33664.5,5477.65375934,43955
2021-02-02,1612224000,33534.1,36000.0,33462.1,35500.0,34943.0,6824.95472103,47159
2021-02-03,1612310400,35500.0,37676.0,35394.8,37670.9,36631.3,7014.21979274,51029
2021-02-04,1612396800,37676.0,38735.1,36202.0,36979.0,37523.3,7172.51303209,60615
2021-02-05,1612483200,36975.8,38340.0,36582.9,38296.7,37667.8,4809.54280306,41228
2021-02-06,1612569600,38311.7,40986.0,38221.4,39257.0,39779.6,9126.76729633,70130
2021-02-07,1612656000,39257.0,39704.4,37410.5,38874.9,38540.9,5135.54003709,51100
2021-02-08,1612742400,38867.1,46727.2,38075.0,46425.8,43060.4,13678.90387894,109435
2021-02-09,1612828800,46425.7,48222.0,45050.0,46502.8,46651.1,10574.2177171,96779
2021-02-10,1612915200,46504.5,47340.0,43734.8,44847.5,45441.0,6451.55893098,70018
2021-02-11,1613001600,44839.5,48703.6,44046.2,47962.8,46910.0,7962.97492388,75748
2021-02-12,1613088000,47979.9,48925.0,46263.0,47470.4,47647.6,5332.29630267,61266
2021-02-13,1613174400,47438.2,48224.1,46285.0,47199.9,47211.5,2631.80889729,39366
2021-02-14,1613260800,47199.9,49700.0,47038.7,48649.7,48776.1,3553.11213783,50594
2021-02-15,1613347200,48655.4,49043.3,45710.5,47937.1,47518.2,5337.99924266,61326
2021-02-16,1613433600,47937.1,50599.9,47040.1,49218.7,48990.7,6175.520692,63913
2021-02-17,1613520000,49185.6,52779.6,48967.4,52130.0,51068.1,7320.83703094,67555
2021-02-18,1613606400,52130.0,52555.1,50904.2,51600.9,51811.0,4118.2056143,45711
2021-02-19,1613692800,51590.5,56349.9,50683.4,55926.9,53621.0,8055.79248517,75390
2021-02-20,1613779200,55926.5,57500.0,53961.9,55938.7,56180.5,5846.24681261,68544
2021-02-21,1613865600,55931.5,58339.0,55490.5,57478.3,57140.8,3727.83573597,45876
2021-02-22,1613952000,57475.9,57567.6,45002.0,54154.8,53354.8,12299.53570482,125363
2021-02-23,1614038400,54128.0,54200.0,45000.0,48899.8,48347.1,17080.21248951,157669
2021-02-24,1614124800,48899.6,51442.5,47015.7,49727.7,49668.7,8110.23297686,75094
2021-02-25,1614211200,49726.1,52071.9,46702.0,47061.5,49748.0,7523.62785681,69227
2021-02-26,1614297600,47072.1,48449.0,44120.3,46314.5,46448.1,10050.93808767,82935
2021-02-27,1614384000,46307.2,48350.0,45022.9,46170.2,46917.6,4235.54896417,43663
2021-02-28,1614470400,46163.9,46706.2,43020.0,45245.4,44632.7,6840.39246604,57898
2021-03-01,1614556800,45234.7,49818.1,45046.8,49620.7,47971.7,7070.92019864,61654
2021-03-02,1614643200,49615.3,50225.8,47050.2,48486.2,48580.6,5796.81965376,54802
2021-03-03,1614729600,48495.9,52600.0,48160.0,50400.0,50684.8,6721.5926205,64538
2021-03-04,1614816000,50400.0,51820.4,47500.0,48330.0,49317.0,7226.22528712,69346
2021-03-05,1614902400,48330.0,49539.3,46312.0,48734.7,47795.3,7480.67750585,66327
2021-03-06,1614988800,48767.4,49232.2,47111.9,48899.9,48368.8,3104.70756826,32986
2021-03-07,1615075200,48906.0,51470.2,48905.9,50962.3,50349.6,4519.00601948,44562
2021-03-08,1615161600,50971.3,52432.9,49368.0,52375.0,50906.5,4669.97221169,49052
2021-03-09,1615248000,52383.0,54929.0,51875.0,54929.0,53898.6,5890.74250935,59580
2021-03-10,1615334400,54922.7,57378.0,53051.0,55851.0,55601.5,8091.88400907,75687
2021-03-11,1615420800,55859.9,58150.1,54286.3,57809.9,56549.2,6111.04350087,64846
2021-03-12,1615507200,57807.0,58069.5,55040.2,57234.0,56727.0,4971.61542626,55077
2021-03-13,1615593600,57238.9,61724.6,56073.2,61174.9,59393.6,7245.63678712,83807
2021-03-14,1615680000,61174.9,61639.2,59001.0,59001.1,60327.7,3394.47205511,46298
2021-03-15,1615766400,59001.0,60580.0,54593.8,55600.0,57148.4,6721.10373802,74412
2021-03-16,1615852800,55627.6,56891.1,52500.0,56891.1,55125.7,6381.12428361,72113
2021-03-17,1615939200,56891.1,58951.0,53752.0,58933.0,56471.7,6509.29258273,69497
2021-03-18,1616025600,58940.5,60000.0,57007.0,57640.9,58471.7,5831.85791094,61374
2021-03-19,1616112000,57640.0,59461.5,56243.1,58101.8,58157.2,3859.35865644,46152
2021-03-20,1616198400,58085.0,59880.0,57545.2,58091.6,58833.1,3369.76250794,44063
2021-03-21,1616284800,58080.5,58835.6,55536.5,57378.4,57250.3,3911.9773463,46752
2021-03-22,1616371200,57368.8,58403.2,53775.0,54095.1,56179.1,6156.27773216,63378
2021-03-23,1616457600,54098.2,55814.9,53011.0,54351.3,54610.5,5033.1653273,53958
2021-03-24,1616544000,54341.2,57200.0,51641.8,52293.8,54576.4,7897.28001289,76561
2021-03-25,1616630400,52280.4,53219.9,50436.3,51314.9,51806.5,6482.78493088,68957
2021-03-26,1616716800,51318.2,55107.0,51239.1,55062.2,53377.4,4954.12112589,51781
2021-03-27,1616803200,55062.1,56668.0,54000.0,55852.4,55380.3,3968.91582671,44384
2021-03-28,1616889600,55852.5,56550.0,54690.9,55782.0,55680.7,3562.54681255,36043
2021-03-29,1616976000,55782.3,58619.7,54919.0,57624.2,57284.9,5884.89160022,55034
2021-03-30,1617062400,57627.5,59380.0,57055.0,58781.0,58559.9,3941.68729389,41966
2021-03-31,1617148800,58781.1,59800.0,56813.8,58786.2,58619.8,5451.56829086,57840
2021-04-01,1617235200,58780.4,59474.6,57917.1,58732.9,58806.1,2449.85913479,37982
2021-04-02,1617321600,58732.9,60025.0,58500.0,59020.7,59356.8,4199.50728875,56365
2021-04-03,1617408000,59020.7,59867.1,56955.0,57099.0,58632.1,3552.82088064,45724
2021-04-04,1617494400,57099.0,58495.6,56468.4,58195.0,57580.9,2188.9765912,34460
2021-04-05,1617580800,58195.1,59278.1,56820.0,59120.0,58352.6,3422.70382389,49003
2021-04-06,1617667200,59120.0,59462.8,57377.1,58017.1,58368.7,2656.52127465,41193
2021-04-07,1617753600,58017.2,58652.1,55460.0,55928.5,56762.9,5047.943509,66953
2021-04-08,1617840000,55936.6,58159.1,55728.0,58036.9,57263.3,2513.62946857,36450
2021-04-09,1617926400,58037.0,58890.4,57538.3,58110.0,58248.9,3098.67964648,36377
2021-04-10,1618012800,58110.0,61207.0,57882.0,59775.6,59833.4,5891.77000902,67715
2021-04-11,1618099200,59760.9,60652.6,59178.7,59956.0,59784.5,2616.04617267,31690
2021-04-12,1618185600,59967.9,61200.0,59420.0,59823.7,60109.0,3520.97100708,46290
2021-04-13,1618272000,59823.7,63882.5,59781.2,63587.2,62400.4,6335.66384378,71616
2021-04-14,1618358400,63581.0,64900.0,61315.0,62969.0,63326.4,6028.09926266,76171
2021-04-15,1618444800,62963.0,63830.0,62050.0,63243.0,63012.6,2859.75955315,47290
2021-04-16,1618531200,63243.1,63593.1,60100.0,61455.0,61551.3,5829.19713328,93200
2021-04-17,1618617600,61455.1,62636.4,59702.4,60085.2,61126.8,3141.81775841,56735
2021-04-18,1618704000,60085.2,60403.2,51017.1,56239.8,55730.1,12577.43028465,148333
2021-04-19,1618790400,56227.5,57594.7,54228.9,55720.0,55998.3,6649.98616777,75630
2021-04-20,1618876800,55720.0,57110.4,53388.3,56500.0,55256.1,7804.23191944,83265
2021-04-21,1618963200,56500.0,56805.5,53600.0,53815.2,55249.4,4788.01353242,53812
2021-04-22,1619049600,53815.3,55459.4,50500.0,51730.0,53194.1,10144.20407375,99500
2021-04-23,1619136000,51709.3,52124.4,47549.3,51178.7,49697.7,11159.24338019,116838
2021-04-24,1619222400,51178.6,51200.0,48746.4,50093.4,50032.2,4039.45909297,45518
2021-04-25,1619308800,50085.7,50580.4,47000.0,49106.5,49037.3,5239.28585713,51633
2021-04-26,1619395200,49112.6,54419.5,48828.6,54051.9,52764.3,6729.25517904,73193
2021-04-27,1619481600,54056.1,55500.0,53333.4,55078.7,54673.4,3213.82542637,44890
2021-04-28,1619568000,55077.4,56500.0,53868.4,54899.3,54891.6,3685.5205692,48106
2021-04-29,1619654400,54886.1,55246.3,52390.2,53579.6,53576.0,4529.59420547,44102
2021-04-30,1619740800,53579.7,57987.8,53071.6,57780.0,56043.6,4816.82419072,51587
2021-05-01,1619827200,57780.3,58525.5,57070.0,57859.2,57819.2,2688.03364761,40145
2021-05-02,1619913600,57859.0,57959.5,56101.0,56618.5,56778.8,2371.70518092,33935
2021-05-03,1620000000,56618.6,58981.4,56505.0,57193.5,57796.5,3958.84291602,54566
2021-05-04,1620086400,57193.4,57214.4,53100.1,53239.4,55016.3,6120.36675335,74167
2021-05-05,1620172800,53201.1,57999.8,53000.0,57497.1,56218.5,5052.97311887,64293
2021-05-06,1620259200,57494.2,58420.2,55309.0,56421.1,56843.4,3815.85290653,53521
2021-05-07,1620345600,56421.0,58700.0,55320.0,57383.0,57093.5,4492.81138726,63620
2021-05-08,1620432000,57388.0,59521.4,57000.0,58953.8,58648.2,4318.90529825,54412
2021-05-09,1620518400,58951.5,59264.0,56326.0,58293.1,57925.2,4279.90854407,53039
2021-05-10,1620604800,58320.5,59598.8,53470.0,55888.1,57137.3,6706.45928355,77348
2021-05-11,1620691200,55887.6,56949.9,54538.5,56747.5,55838.1,3816.34383723,46918
2021-05-12,1620777600,56754.7,57983.6,48605.0,49502.7,53814.8,8462.39814196,86306
2021-05-13,1620864000,49502.7,51412.4,45000.0,49675.2,49361.2,13358.33626392,126344
2021-05-14,1620950400,49675.2,51540.0,48886.0,49899.0,50135.0,5361.72008045,66441
2021-05-15,1621036800,49899.0,50827.3,46600.0,46771.1,48568.2,5671.80945969,59079
2021-05-16,1621123200,46761.0,49828.8,43824.3,46482.4,46416.8,8209.37403157,79473
2021-05-17,1621209600,46474.7,46648.5,42111.2,43551.8,44029.7,11237.71585193,98450
2021-05-18,1621296000,43551.9,45823.4,42297.9,42895.2,43798.7,7804.85576005,71652
2021-05-19,1621382400,42898.4,43562.0,29800.0,36742.3,37866.3,32688.27140168,238569
2021-05-20,1621468800,36765.2,42559.8,35000.0,40614.6,39661.3,14149.30379285,126283
2021-05-21,1621555200,40609.6,42270.6,33533.9,37331.7,37897.3,17022.80288175,131901
2021-05-22,1621641600,37329.1,38841.7,35250.2,37468.3,37541.3,9118.92396811,65913
2021-05-23,1621728000,37474.8,38269.7,31078.7,34718.8,34047.5,14832.73851506,115908
2021-05-24,1621814400,34718.8,39989.9,34420.8,38833.8,37578.3,11058.70760062,81229
2021-05-25,1621900800,38843.0,39841.8,36500.0,38388.1,37949.6,9236.12557708,73040
2021-05-26,1621987200,38373.3,40893.6,37828.7,39283.9,39257.6,9233.56525686,60876
2021-05-27,1622073600,39290.0,40398.0,37230.0,38516.4,38790.3,5898.0065665,48385
2021-05-28,1622160000,38537.1,38872.0,34719.0,35683.9,36227.5,9065.66347417,65306
2021-05-29,1622246400,35683.8,37300.0,33652.8,34616.6,35175.9,5845.40830971,49935
2021-05-30,1622332800,34631.9,36491.0,33423.2,35673.8,35291.7,4455.06304471,35031
2021-05-31,1622419200,35667.9,37512.8,34200.0,37303.8,36259.1,6224.60594186,42725
2021-06-01,1622505600,37273.1,37934.3,35748.0,36676.3,36695.0,5703.03293535,42891
2021-06-02,1622592000,36676.4,38209.2,35929.2,37565.3,37428.5,6307.97937977,43478
2021-06-03,1622678400,37565.3,39471.0,37159.1,39196.6,38554.9,5230.07628658,36795
2021-06-04,1622764800,39212.3,39249.8,35576.7,36847.7,37066.4,4991.5174428,46978
2021-06-05,1622851200,36857.6,37935.8,34825.9,35534.6,36066.4,5532.75325986,39833
2021-06-06,1622937600,35532.2,36479.5,35251.1,35789.0,35930.0,3187.54640121,23692
2021-06-07,1623024000,35783.2,36796.3,33334.3,33587.6,35319.4,6165.92045486,42615
2021-06-08,1623110400,33578.6,34059.4,31017.4,33420.0,32712.0,10548.3269432,72896
2021-06-09,1623196800,33409.7,37500.0,32420.4,37396.4,34956.4,9357.4721092,65863
2021-06-10,1623283200,37398.9,38399.0,35803.7,36678.4,37034.3,7733.100593,56255
2021-06-11,1623369600,36684.5,37654.3,35952.7,37322.2,37016.7,5218.29683239,37956
2021-06-12,1623456000,37322.2,37449.5,34680.0,35544.9,35780.6,5765.37416875,41827
2021-06-13,1623542400,35544.9,39409.4,34801.0,39034.6,37321.1,6771.22790455,48643
2021-06-14,1623628800,39035.7,41068.9,38734.1,40530.8,39868.1,9383.6892931,66190
2021-06-15,1623715200,40529.1,41341.8,39461.1,40166.6,40284.8,6924.35352876,53714
2021-06-16,1623801600,40167.3,40493.0,38120.0,38337.1,39141.7,6487.20688845,49793
2021-06-17,1623888000,38337.1,39561.4,37405.0,38078.2,38433.4,6003.22061827,47838
2021-06-18,1623974400,38078.2,38193.1,35126.0,35824.0,36734.4,6558.4688904,48363
2021-06-19,1624060800,35824.0,36450.0,34901.0,35490.5,35743.9,4485.07665571,39726
2021-06-20,1624147200,35484.2,36112.2,33370.0,35595.0,34811.4,6286.3064383,46003
2021-06-21,1624233600,35595.7,35750.8,31260.0,31655.2,32768.9,11395.95989903,81658
2021-06-22,1624320000,31620.6,33290.0,28816.6,32516.2,31155.7,16188.93102211,92292
2021-06-23,1624406400,32516.5,34879.4,32402.3,33683.3,33714.6,6290.89456843,44943
2021-06-24,1624492800,33685.8,35311.2,32333.0,34666.6,33861.3,4823.6112407,34441
2021-06-25,1624579200,34669.6,35509.1,31278.3,31583.7,33054.0,6444.51119144,47454
2021-06-26,1624665600,31577.3,32691.1,30179.0,32277.0,31347.0,5160.37265399,37577
2021-06-27,1624752000,32275.9,34700.0,32025.0,34675.3,33204.3,4214.10806148,31154
2021-06-28,1624838400,34700.0,35288.1,33872.6,34472.0,34470.7,3680.10739483,30302
2021-06-29,1624924800,34475.9,36643.2,34268.0,35903.3,35705.3,4467.51532235,33591
2021-06-30,1625011200,35876.6,36090.7,34066.0,35046.2,34851.6,5223.90102591,36260
2021-07-01,1625097600,35070.4,35070.4,32717.2,33532.4,33556.4,4023.92614027,29165
2021-07-02,1625184000,33513.6,34000.0,32721.4,33802.9,33287.1,2762.79516981,25534
2021-07-03,1625270400,33802.8,34930.0,33348.9,34685.4,34369.3,2772.05699173,19655
2021-07-04,1625356800,34685.3,35948.9,34381.1,35305.0,35369.9,1575.85747848,15687
2021-07-05,1625443200,35305.1,35305.1,33080.3,33697.6,34050.6,3947.92736985,29133
2021-07-06,1625529600,33700.1,35113.4,33555.0,34235.0,34124.7,2949.3821625,28495
2021-07-07,1625616000,34215.4,35065.4,33825.5,33885.1,34512.6,3122.54275335,21952
2021-07-08,1625702400,33885.1,33946.8,32112.6,32882.2,32873.2,5379.87658215,32490
2021-07-09,1625788800,32878.4,34088.0,32273.3,33791.0,33175.4,2699.30888779,22056
2021-07-10,1625875200,33820.7,34252.8,32968.2,33522.2,33600.0,2916.1599983,18274
2021-07-11,1625961600,33516.5,34612.1,33335.1,34246.9,33991.2,1476.82314333,13067
2021-07-12,1626048000,34246.9,34665.7,32678.0,33107.3,33545.4,2411.81951801,21343
2021-07-13,1626134400,33101.8,33340.7,32204.0,32722.9,32731.7,2831.07843838,21246
2021-07-14,1626220800,32722.9,33114.5,31555.6,32815.2,32330.7,3406.33679921,24262
2021-07-15,1626307200,32815.2,33188.3,31150.1,31832.6,31953.2,3350.03809698,26113
2021-07-16,1626393600,31868.5,32250.0,31050.0,31405.9,31734.5,3545.77002185,23225
2021-07-17,1626480000,31405.9,31934.4,31175.2,31510.0,31571.2,2493.57716534,21328
2021-07-18,1626566400,31503.3,32440.4,31133.4,31780.1,31691.4,1750.63805531,14270
2021-07-19,1626652800,31783.9,31894.6,30415.1,30820.5,31001.9,3015.01589352,20775
2021-07-20,1626739200,30827.2,31065.9,29288.6,29788.1,29775.6,4981.12477971,28976
